https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1686837600000,2023-06-15 14:00:00,BTC/USD,24985.4,25024.29,24954.61,24965.89,16.29829177,406901.35951772524
1686834000000,2023-06-15 13:00:00,BTC/USD,24879.74,25035.38,24860.18,24985.4,19.38517109,484346.253752086
1686830400000,2023-06-15 12:00:00,BTC/USD,24949.74,24973.11,24838.1,24879.74,20.89855263,519950.55581071624
1686826800000,2023-06-15 11:00:00,BTC/USD,24850.02,24980.29,24750.01,24949.74,21.16119543,527966.3240676882
1686823200000,2023-06-15 10:00:00,BTC/USD,24868.08,24892.92,24804.92,24850.02,12.83756037,319013.6319457074
1686819600000,2023-06-15 09:00:00,BTC/USD,24882.66,24934.81,24839.02,24868.08,2.69360567,66984.80129001361
1686816000000,2023-06-15 08:00:00,BTC/USD,24912.43,24979.41,24880.5,24882.66,6.38392993,158849.1579120138
1686812400000,2023-06-15 07:00:00,BTC/USD,24891.61,24950.83,24813.5,24912.43,11.02493804,274657.9971758372
1686808800000,2023-06-15 06:00:00,BTC/USD,25005.47,25034.54,24876.05,24891.61,44.60517159,1110294.5352013598
1686805200000,2023-06-15 05:00:00,BTC/USD,25020.56,25040.11,24909.6,25005.47,11.73508395,293441.2896592065
1686801600000,2023-06-15 04:00:00,BTC/USD,25061.73,25061.73,24976.53,25020.56,9.07428676,227043.7363357856
1686798000000,2023-06-15 03:00:00,BTC/USD,25084.37,25090.99,25050.01,25061.73,8.10910423,203228.1807541179
1686794400000,2023-06-15 02:00:00,BTC/USD,25063.27,25128.11,25046.21,25084.37,10.30713574,258548.00654238378
1686790800000,2023-06-15 01:00:00,BTC/USD,25200.0,25200.0,25040.0,25063.27,11.21846371,281171.3849489317
1686787200000,2023-06-15 00:00:00,BTC/USD,25133.3,25200.0,25080.3,25200.0,20.65509905,520508.49606000003
1686783600000,2023-06-14 23:00:00,BTC/USD,25037.59,25141.8,24999.0,25133.3,5.18818787,130396.282193071
1686780000000,2023-06-14 22:00:00,BTC/USD,25130.11,25130.11,24968.92,25037.59,24.46228712,612476.7153728408
1686776400000,2023-06-14 21:00:00,BTC/USD,24933.29,25199.16,24833.87,25130.11,36.01354805,905024.4239867855
1686772800000,2023-06-14 20:00:00,BTC/USD,25857.86,25868.38,24840.0,24933.29,182.41972801,4548323.980194453
1686769200000,2023-06-14 19:00:00,BTC/USD,25903.23,25969.55,25832.01,25857.86,29.92250793,773732.0209028298
1686765600000,2023-06-14 18:00:00,BTC/USD,26017.68,26069.38,25754.34,25903.23,20.46764674,530178.1610649702
1686762000000,2023-06-14 17:00:00,BTC/USD,25964.31,26037.29,25882.45,26017.68,18.59947435,483915.17180650803
1686758400000,2023-06-14 16:00:00,BTC/USD,25975.65,25997.67,25950.47,25964.31,21.80959907,566271.1912291917
1686754800000,2023-06-14 15:00:00,BTC/USD,25998.64,26012.86,25947.69,25975.65,21.42369461,556494.3928962465
1686751200000,2023-06-14 14:00:00,BTC/USD,25990.72,26036.88,25965.28,25998.64,24.35505561,633198.3229843704
1686747600000,2023-06-14 13:00:00,BTC/USD,26023.36,26023.36,25923.52,25990.72,10.35423093,269113.9169169696
1686744000000,2023-06-14 12:00:00,BTC/USD,25970.02,26069.38,25958.69,26023.36,7.83536135,203902.429141136
1686740400000,2023-06-14 11:00:00,BTC/USD,25950.69,26014.46,25945.71,25970.02,3.26933248,84904.6298922496
1686736800000,2023-06-14 10:00:00,BTC/USD,25967.21,25982.88,25940.23,25950.69,0.36111699,9371.2350612231
1686733200000,2023-06-14 09:00:00,BTC/USD,25926.36,25984.14,25912.41,25967.21,4.72157121,122606.03114002409
1686729600000,2023-06-14 08:00:00,BTC/USD,25896.46,25938.85,25888.87,25926.36,0.56932921,14760.634056975601
1686726000000,2023-06-14 07:00:00,BTC/USD,25883.46,25916.13,25870.7,25896.46,1.53162882,39663.76447197719
1686722400000,2023-06-14 06:00:00,BTC/USD,25843.1,25913.26,25838.85,25883.46,9.64296052,249593.1829009992
1686718800000,2023-06-14 05:00:00,BTC/USD,25975.38,25979.3,25841.7,25843.1,1.17495242,30364.412885302
1686715200000,2023-06-14 04:00:00,BTC/USD,25982.01,26001.03,25965.04,25975.38,1.65319734,42942.4291214892
1686711600000,2023-06-14 03:00:00,BTC/USD,26017.67,26021.52,25957.09,25982.01,4.95985373,128866.96921139729
1686708000000,2023-06-14 02:00:00,BTC/USD,26035.44,26048.79,26004.99,26017.67,4.48073725,116578.34312720748
1686704400000,2023-06-14 01:00:00,BTC/USD,25980.0,26042.68,25954.86,26035.44,9.25681983,241005.37727477518
1686700800000,2023-06-14 00:00:00,BTC/USD,25929.3,26021.94,25917.02,25980.0,15.66722128,407034.4088544
1686697200000,2023-06-13 23:00:00,BTC/USD,25836.16,25933.8,25836.16,25929.3,14.20666578,368368.899009354
1686693600000,2023-06-13 22:00:00,BTC/USD,25842.65,25858.5,25811.11,25836.16,8.23978043,212884.28555434878
1686690000000,2023-06-13 21:00:00,BTC/USD,25835.46,25871.01,25824.09,25842.65,10.45132557,270089.9487415605
1686686400000,2023-06-13 20:00:00,BTC/USD,25895.19,25947.39,25828.73,25835.46,14.64704791,378413.22039688856
1686682800000,2023-06-13 19:00:00,BTC/USD,25886.36,25926.16,25862.77,25895.19,10.57473572,273834.7906691868
1686679200000,2023-06-13 18:00:00,BTC/USD,25814.72,25963.89,25789.86,25886.36,22.54552717,583621.6327124012
1686675600000,2023-06-13 17:00:00,BTC/USD,25855.0,25882.95,25781.01,25814.72,7.95015169,205230.9398348768
1686672000000,2023-06-13 16:00:00,BTC/USD,25743.5,25856.43,25726.58,25855.0,55.02382865,1422641.08974575
1686668400000,2023-06-13 15:00:00,BTC/USD,25980.34,25980.34,25721.45,25743.5,25.93467311,667649.2572072849
1686664800000,2023-06-13 14:00:00,BTC/USD,26030.31,26044.47,25916.58,25980.34,21.60045042,561187.0460647428
1686661200000,2023-06-13 13:00:00,BTC/USD,26060.86,26136.39,25984.49,26030.31,7.29594004,189915.5809826124
1686657600000,2023-06-13 12:00:00,BTC/USD,26176.88,26415.64,25841.7,26060.86,47.27347076,1231987.3031904537
1686654000000,2023-06-13 11:00:00,BTC/USD,26140.79,26182.93,26069.27,26176.88,6.73637731,176337.3404785928
1686650400000,2023-06-13 10:00:00,BTC/USD,26124.52,26145.2,26098.41,26140.79,1.90279262,49740.5022929698
1686646800000,2023-06-13 09:00:00,BTC/USD,26127.72,26171.47,26087.65,26124.52,4.42523477,115607.1342535604
1686643200000,2023-06-13 08:00:00,BTC/USD,26046.41,26235.19,26039.1,26127.72,4.31457337,112729.9649308164
1686639600000,2023-06-13 07:00:00,BTC/USD,26044.09,26087.64,26042.61,26046.41,6.38009043,166178.4511768563
1686636000000,2023-06-13 06:00:00,BTC/USD,26058.7,26099.99,26034.41,26044.09,5.18015262,134912.3610490158
1686632400000,2023-06-13 05:00:00,BTC/USD,26033.04,26089.2,26015.81,26058.7,14.90670497,388449.352801739
1686628800000,2023-06-13 04:00:00,BTC/USD,26037.75,26048.86,25965.61,26033.04,1.6075407,41849.171344728
1686625200000,2023-06-13 03:00:00,BTC/USD,26109.81,26136.56,26035.76,26037.75,11.36647625,295957.4669784375
1686621600000,2023-06-13 02:00:00,BTC/USD,25943.52,26125.38,25922.03,26109.81,7.58612569,198072.3004020189
1686618000000,2023-06-13 01:00:00,BTC/USD,25865.5,26006.0,25805.1,25943.52,14.37491714,372935.95031993283
1686614400000,2023-06-13 00:00:00,BTC/USD,25902.21,26000.0,25807.11,25865.5,29.10697825,752866.5459253751
1686610800000,2023-06-12 23:00:00,BTC/USD,25932.5,25943.0,25880.0,25902.21,13.51799775,350146.01650002744
1686607200000,2023-06-12 22:00:00,BTC/USD,25933.91,25954.26,25892.63,25932.5,18.6932358,484762.3373835
1686603600000,2023-06-12 21:00:00,BTC/USD,25884.99,25940.36,25884.26,25933.91,8.8071317,228403.36086594698
1686600000000,2023-06-12 20:00:00,BTC/USD,25818.59,25885.0,25800.92,25884.99,10.76480014,278646.7439758986
1686596400000,2023-06-12 19:00:00,BTC/USD,25847.08,25849.02,25762.63,25818.59,11.38317116,293897.4290798644
1686592800000,2023-06-12 18:00:00,BTC/USD,25808.56,25877.24,25761.18,25847.08,71.31736232,1843345.5692740257
1686589200000,2023-06-12 17:00:00,BTC/USD,25828.45,25959.37,25659.26,25808.56,29.48605956,760992.7373178337
1686585600000,2023-06-12 16:00:00,BTC/USD,25828.69,25902.81,25797.03,25828.45,35.27689475,911147.5122056374
1686582000000,2023-06-12 15:00:00,BTC/USD,25830.9,25865.1,25768.77,25828.69,43.21337112,1116144.7665134326
1686578400000,2023-06-12 14:00:00,BTC/USD,25800.01,25866.86,25746.1,25830.9,44.79020227,1156971.2358161432
1686574800000,2023-06-12 13:00:00,BTC/USD,25932.49,25933.55,25789.4,25800.01,22.40443926,578034.7569523925
1686571200000,2023-06-12 12:00:00,BTC/USD,26003.18,26003.18,25910.56,25932.49,2.32268141,60232.9124380109
1686567600000,2023-06-12 11:00:00,BTC/USD,25983.89,26007.81,25938.63,26003.18,1.6653763,43305.079696634
1686564000000,2023-06-12 10:00:00,BTC/USD,25969.01,26054.77,25950.01,25983.89,2.30682115,59940.187011273505
1686560400000,2023-06-12 09:00:00,BTC/USD,25945.83,26093.79,25925.13,25969.01,5.48228403,142369.48879791028
1686556800000,2023-06-12 08:00:00,BTC/USD,25808.0,25945.83,25784.99,25945.83,3.66741672,95154.1707562776
1686553200000,2023-06-12 07:00:00,BTC/USD,25849.28,25862.73,25780.39,25808.0,5.63911796,145534.35631168
1686549600000,2023-06-12 06:00:00,BTC/USD,25775.21,25900.0,25754.51,25849.28,4.22545471,109224.9619261088
1686546000000,2023-06-12 05:00:00,BTC/USD,25814.59,25820.08,25766.27,25775.21,1.89047556,48727.4045588676
1686542400000,2023-06-12 04:00:00,BTC/USD,25793.32,25825.64,25757.71,25814.59,8.12524241,209749.8014647619
1686538800000,2023-06-12 03:00:00,BTC/USD,25786.45,25847.29,25769.07,25793.32,0.92865379,23953.0643746828
1686535200000,2023-06-12 02:00:00,BTC/USD,25940.04,25963.0,25625.0,25786.45,23.51952135,606484.9613157075
1686531600000,2023-06-12 01:00:00,BTC/USD,25972.51,26000.62,25900.01,25940.04,3.65299413,94758.81385196521
1686528000000,2023-06-12 00:00:00,BTC/USD,25936.51,26022.46,25860.45,25972.51,7.62058343,197925.6793415093
1686524400000,2023-06-11 23:00:00,BTC/USD,25897.95,25951.55,25844.76,25936.51,3.05188673,79155.2906915123
1686520800000,2023-06-11 22:00:00,BTC/USD,26049.63,26079.11,25770.0,25897.95,8.31020954,215217.39115644302
1686517200000,2023-06-11 21:00:00,BTC/USD,26133.86,26137.01,25979.48,26049.63,7.45288376,194144.8643810088
1686513600000,2023-06-11 20:00:00,BTC/USD,26037.66,26202.0,26037.66,26133.86,4.24699444,110990.3581157384
1686510000000,2023-06-11 19:00:00,BTC/USD,25986.15,26102.75,25946.3,26037.66,6.36820713,165813.2120605158
1686506400000,2023-06-11 18:00:00,BTC/USD,25950.59,26049.93,25934.19,25986.15,14.60135026,379432.878058899
1686502800000,2023-06-11 17:00:00,BTC/USD,25879.28,26078.25,25844.84,25950.59,5.99815091,155655.5550235369
1686499200000,2023-06-11 16:00:00,BTC/USD,25760.34,25957.88,25760.34,25879.28,15.06024948,389748.41316277435
1686495600000,2023-06-11 15:00:00,BTC/USD,25765.76,25786.46,25750.2,25760.34,4.09803386,105566.7455651124
1686492000000,2023-06-11 14:00:00,BTC/USD,25718.41,25800.0,25718.41,25765.76,6.05238691,155944.3485502016
1686488400000,2023-06-11 13:00:00,BTC/USD,25782.23,25788.39,25694.14,25718.41,2.52274831,64881.0753633871
1686484800000,2023-06-11 12:00:00,BTC/USD,25820.01,25820.01,25773.28,25782.23,0.94853054,24455.2325443042
1686481200000,2023-06-11 11:00:00,BTC/USD,25793.6,25846.03,25772.96,25820.01,0.55550337,14343.1025684337
1686477600000,2023-06-11 10:00:00,BTC/USD,25724.1,25813.41,25722.7,25793.6,0.46181436,11911.854876095998
1686474000000,2023-06-11 09:00:00,BTC/USD,25752.72,25783.23,25724.1,25724.1,0.58742395,15110.952432195
1686470400000,2023-06-11 08:00:00,BTC/USD,25750.01,25779.83,25713.17,25752.72,0.59722926,15380.2779085872
1686466800000,2023-06-11 07:00:00,BTC/USD,25805.05,25810.73,25750.01,25750.01,1.47045434,37864.2139595434
1686463200000,2023-06-11 06:00:00,BTC/USD,25831.08,25833.21,25781.75,25805.05,1.26710907,32697.8129068035
1686459600000,2023-06-11 05:00:00,BTC/USD,25745.01,25841.38,25742.01,25831.08,1.69553804,43797.578754283204
1686456000000,2023-06-11 04:00:00,BTC/USD,25738.34,25765.0,25668.0,25745.01,10.80946991,278289.9109276491
1686452400000,2023-06-11 03:00:00,BTC/USD,25781.1,25781.1,25717.42,25738.34,4.18554125,107728.883776525
1686448800000,2023-06-11 02:00:00,BTC/USD,25836.82,25838.64,25759.07,25781.1,2.56951639,66244.95900222899
1686445200000,2023-06-11 01:00:00,BTC/USD,25761.22,25871.97,25737.44,25836.82,4.04110947,104409.4179766854
1686441600000,2023-06-11 00:00:00,BTC/USD,25854.62,25860.67,25758.07,25761.22,7.32288586,188646.47367434922
1686438000000,2023-06-10 23:00:00,BTC/USD,25889.97,25901.46,25844.86,25854.62,5.29985382,137025.7065716484
1686434400000,2023-06-10 22:00:00,BTC/USD,25777.96,25939.94,25763.35,25889.97,7.537509,195145.88188473
1686430800000,2023-06-10 21:00:00,BTC/USD,25763.89,25828.45,25710.23,25777.96,7.00018386,180450.4595357256
1686427200000,2023-06-10 20:00:00,BTC/USD,25741.85,25879.59,25691.31,25763.89,9.0813551,233971.033847339
1686423600000,2023-06-10 19:00:00,BTC/USD,25566.78,25741.85,25566.78,25741.85,5.30224618,136489.625828633
1686420000000,2023-06-10 18:00:00,BTC/USD,26032.39,26052.4,25392.0,25566.78,19.47203305,497837.18514207896
1686416400000,2023-06-10 17:00:00,BTC/USD,25601.02,26169.06,25408.94,26032.39,30.3393025,789804.555007975
1686412800000,2023-06-10 16:00:00,BTC/USD,25641.8,25657.74,25601.0,25601.02,32.05991238,820766.4580386276
1686409200000,2023-06-10 15:00:00,BTC/USD,25685.57,25694.66,25624.34,25641.8,19.18376058,491906.152040244
1686405600000,2023-06-10 14:00:00,BTC/USD,25677.64,25710.0,25640.32,25685.57,9.50905491,244245.4955246487
1686402000000,2023-06-10 13:00:00,BTC/USD,25643.16,25677.76,25593.49,25677.64,3.9345841,101030.83406952399
1686398400000,2023-06-10 12:00:00,BTC/USD,25748.01,25748.01,25637.48,25643.16,8.86758171,227392.8166026036
1686394800000,2023-06-10 11:00:00,BTC/USD,25711.16,25750.67,25668.66,25748.01,3.9832935,102561.88087093498
1686391200000,2023-06-10 10:00:00,BTC/USD,25670.95,25714.37,25614.99,25711.16,3.41132448,87709.1095171968
1686387600000,2023-06-10 09:00:00,BTC/USD,25676.94,25703.36,25642.08,25670.95,1.62775291,41785.963564964506
1686384000000,2023-06-10 08:00:00,BTC/USD,25664.81,25746.39,25584.0,25676.94,6.49027814,166650.4823840916
1686380400000,2023-06-10 07:00:00,BTC/USD,25562.6,25752.72,25525.41,25664.81,16.42779638,421616.27281138784
1686376800000,2023-06-10 06:00:00,BTC/USD,25524.35,25650.0,25485.0,25562.6,16.18245745,413665.68681137
1686373200000,2023-06-10 05:00:00,BTC/USD,25785.0,25823.66,25493.07,25524.35,31.51592998,804423.6273850129
1686369600000,2023-06-10 04:00:00,BTC/USD,26330.13,26357.3,25744.92,25785.0,44.66352647,1151649.03002895
1686366000000,2023-06-10 03:00:00,BTC/USD,26323.76,26367.22,26274.65,26330.13,2.4230021,63797.96028327301
1686362400000,2023-06-10 02:00:00,BTC/USD,26408.49,26438.52,26291.36,26323.76,4.47749925,117864.61565718
1686358800000,2023-06-10 01:00:00,BTC/USD,26461.6,26530.98,26322.75,26408.49,9.77680012,258190.52820101884
1686355200000,2023-06-10 00:00:00,BTC/USD,26482.95,26488.87,26449.66,26461.6,8.24993168,218306.392143488
1686351600000,2023-06-09 23:00:00,BTC/USD,26493.78,26499.24,26458.84,26482.95,5.58709687,147962.8070533665
1686348000000,2023-06-09 22:00:00,BTC/USD,26481.26,26500.0,26460.01,26493.78,11.08492515,293681.568240567
1686344400000,2023-06-09 21:00:00,BTC/USD,26445.68,26492.03,26433.0,26481.26,8.11704644,214949.61720971437
1686340800000,2023-06-09 20:00:00,BTC/USD,26411.53,26461.69,26411.53,26445.68,28.90925951,764525.0260384168
1686337200000,2023-06-09 19:00:00,BTC/USD,26446.07,26477.73,26383.04,26411.53,17.82498272,470785.0658587616
1686333600000,2023-06-09 18:00:00,BTC/USD,26491.42,26514.04,26410.5,26446.07,19.58007381,517816.00258442666
1686330000000,2023-06-09 17:00:00,BTC/USD,26468.94,26505.3,26413.38,26491.42,15.85534541,420030.61450138217
1686326400000,2023-06-09 16:00:00,BTC/USD,26473.79,26530.38,26439.26,26468.94,19.00775358,503115.08904380514
1686322800000,2023-06-09 15:00:00,BTC/USD,26584.77,26630.0,26462.84,26473.79,14.71138783,389466.1920199757
1686319200000,2023-06-09 14:00:00,BTC/USD,26636.68,26697.11,26543.19,26584.77,23.03545065,612392.1573766005
1686315600000,2023-06-09 13:00:00,BTC/USD,26690.95,26768.07,26633.74,26636.68,22.75598161,606143.8002314548
1686312000000,2023-06-09 12:00:00,BTC/USD,26611.85,26700.0,26611.85,26690.95,7.76816727,207339.76419520652
1686308400000,2023-06-09 11:00:00,BTC/USD,26631.06,26642.53,26558.11,26611.85,3.28164187,87330.5611981595
1686304800000,2023-06-09 10:00:00,BTC/USD,26629.85,26669.67,26616.38,26631.06,2.43771829,64919.022044087396
1686301200000,2023-06-09 09:00:00,BTC/USD,26616.6,26682.92,26602.74,26629.85,1.70500027,45403.9014400595
1686297600000,2023-06-09 08:00:00,BTC/USD,26501.35,26641.42,26498.74,26616.6,11.76723047,313203.66652780195
1686294000000,2023-06-09 07:00:00,BTC/USD,26500.0,26507.34,26450.0,26501.35,2.91276926,77192.317628501
1686290400000,2023-06-09 06:00:00,BTC/USD,26511.56,26579.51,26481.8,26500.0,1.89937795,50333.515675
1686286800000,2023-06-09 05:00:00,BTC/USD,26503.0,26536.89,26484.48,26511.56,1.2582682,33358.652880392
1686283200000,2023-06-09 04:00:00,BTC/USD,26490.7,26515.46,26436.96,26503.0,3.13219668,83012.60861004
1686279600000,2023-06-09 03:00:00,BTC/USD,26464.84,26509.25,26444.88,26490.7,3.0898618,81852.60198526
1686276000000,2023-06-09 02:00:00,BTC/USD,26522.86,26547.86,26293.39,26464.84,14.39276012,380902.0937341808
1686272400000,2023-06-09 01:00:00,BTC/USD,26468.35,26606.0,26454.0,26522.86,3.64022039,96549.05577311541
1686268800000,2023-06-09 00:00:00,BTC/USD,26513.29,26524.93,26443.16,26468.35,3.38611761,89624.9460426435
1686265200000,2023-06-08 23:00:00,BTC/USD,26555.85,26563.14,26500.03,26513.29,5.51632303,146255.8722280687
1686261600000,2023-06-08 22:00:00,BTC/USD,26584.16,26615.07,26539.22,26555.85,2.681457,71208.36987344999
1686258000000,2023-06-08 21:00:00,BTC/USD,26646.05,26654.64,26554.4,26584.16,18.78089166,499274.22883210564
1686254400000,2023-06-08 20:00:00,BTC/USD,26547.35,26659.79,26530.16,26646.05,10.9969503,293025.287541315
1686250800000,2023-06-08 19:00:00,BTC/USD,26557.65,26565.62,26522.59,26547.35,19.86982538,527491.208801743
1686247200000,2023-06-08 18:00:00,BTC/USD,26502.42,26587.92,26450.95,26557.65,25.73087899,683351.6784087736
1686243600000,2023-06-08 17:00:00,BTC/USD,26516.11,26531.81,26449.88,26502.42,12.88396109,341456.1480708378
1686240000000,2023-06-08 16:00:00,BTC/USD,26732.15,26745.3,26441.72,26516.11,20.40853281,541154.9009285691
1686236400000,2023-06-08 15:00:00,BTC/USD,26657.52,26826.77,26595.27,26732.15,19.11024536,510857.945500324
1686232800000,2023-06-08 14:00:00,BTC/USD,26404.19,26699.49,26370.36,26657.52,42.57237147,1134873.8439089544
1686229200000,2023-06-08 13:00:00,BTC/USD,26476.35,26487.84,26309.15,26404.19,12.56161705,331679.3232954395
1686225600000,2023-06-08 12:00:00,BTC/USD,26441.47,26586.66,26378.9,26476.35,33.29905407,881637.4102262444
1686222000000,2023-06-08 11:00:00,BTC/USD,26492.62,26507.94,26424.32,26441.47,2.63437766,69656.81786556021
1686218400000,2023-06-08 10:00:00,BTC/USD,26393.96,26500.0,26375.77,26492.62,2.47935641,65684.6472146942
1686214800000,2023-06-08 09:00:00,BTC/USD,26450.83,26453.94,26376.35,26393.96,1.52892972,40354.5098724912
1686211200000,2023-06-08 08:00:00,BTC/USD,26454.12,26470.33,26421.15,26450.83,0.77864594,20595.831389130202
1686207600000,2023-06-08 07:00:00,BTC/USD,26442.58,26515.75,26423.42,26454.12,5.54876701,146787.74833458118
1686204000000,2023-06-08 06:00:00,BTC/USD,26384.43,26498.89,26300.0,26442.58,1.40145049,37057.966697864205
1686200400000,2023-06-08 05:00:00,BTC/USD,26403.42,26441.08,26354.29,26384.43,4.36260277,115104.7874028711
1686196800000,2023-06-08 04:00:00,BTC/USD,26349.08,26428.37,26334.97,26403.42,4.01153136,105918.1473412512
1686193200000,2023-06-08 03:00:00,BTC/USD,26400.69,26400.69,26219.01,26349.08,8.81392889,232238.9174369212
1686189600000,2023-06-08 02:00:00,BTC/USD,26451.99,26455.07,26374.67,26400.69,9.64142538,254540.28261551217
1686186000000,2023-06-08 01:00:00,BTC/USD,26395.54,26475.51,26389.66,26451.99,9.1864463,242999.785663137
1686182400000,2023-06-08 00:00:00,BTC/USD,26353.27,26444.41,26315.58,26395.54,21.92326596,578676.4435778183
1686178800000,2023-06-07 23:00:00,BTC/USD,26286.41,26377.16,26271.5,26353.27,12.19009788,321248.9407580676
1686175200000,2023-06-07 22:00:00,BTC/USD,26142.19,26383.77,26142.19,26286.41,16.84251411,442729.23132624506
1686171600000,2023-06-07 21:00:00,BTC/USD,26365.82,26472.2,26142.19,26142.19,12.16838664,318108.2755363416
1686168000000,2023-06-07 20:00:00,BTC/USD,26488.88,26501.99,26324.89,26365.82,31.66544226,834885.3508475531
1686164400000,2023-06-07 19:00:00,BTC/USD,26475.18,26538.58,26444.27,26488.88,21.55473103,570960.6836859464
1686160800000,2023-06-07 18:00:00,BTC/USD,26518.18,26535.99,26445.0,26475.18,9.92133013,262669.0010311734
1686157200000,2023-06-07 17:00:00,BTC/USD,26341.18,26561.59,26285.57,26518.18,38.196534,1012902.5639881201
1686153600000,2023-06-07 16:00:00,BTC/USD,26356.59,26450.54,26258.93,26341.18,33.16714258,873661.6727854443
1686150000000,2023-06-07 15:00:00,BTC/USD,26442.49,26688.8,26255.43,26356.59,38.08043848,1003670.5040375831
1686146400000,2023-06-07 14:00:00,BTC/USD,26827.39,26829.78,26346.72,26442.49,60.25041983,1593171.1238505768
1686142800000,2023-06-07 13:00:00,BTC/USD,26810.3,26875.54,26677.3,26827.39,31.92426157,856444.6156004022
1686139200000,2023-06-07 12:00:00,BTC/USD,26890.86,26912.7,26758.8,26810.3,12.71545614,340905.193750242
1686135600000,2023-06-07 11:00:00,BTC/USD,26600.27,26969.32,26590.0,26890.86,10.22598384,274985.4998037024
1686132000000,2023-06-07 10:00:00,BTC/USD,26490.71,26630.91,26356.94,26600.27,11.86845324,315704.0606663748
1686128400000,2023-06-07 09:00:00,BTC/USD,26822.59,26822.59,26459.63,26490.71,12.01495331,318284.64379875007
1686124800000,2023-06-07 08:00:00,BTC/USD,26790.83,26840.67,26766.97,26822.59,1.18816718,31869.7211205962
